Mother,time,SizeFit,Size,gr,score,Replica
800.0,8.333333333333334,34.39830859838287,35.10942357,0.2650663087866164,0.8795259332417031,1.0
800.0,8.666666666666666,37.57589787068952,44.93063618,0.2650663087866164,0.8795259332417031,1.0
800.0,9.0,24.06006173754924,21.74667552,0.3677915230328259,0.9647582220579018,1.0
800.0,9.333333333333334,27.19819065004484,26.87571482,0.3677915230328259,0.9647582220579018,1.0
800.0,9.666666666666666,30.74562246370761,31.4639591,0.3677915230328259,0.9647582220579018,1.0
800.0,10.0,34.75574213166582,34.85155787,0.3677915230328259,0.9647582220579018,1.0
800.0,10.333333333333334,39.288897551146945,38.23915664,0.3677915230328259,0.9647582220579018,1.0
800.0,10.666666666666666,44.41330773305904,45.00170179,0.3677915230328259,0.9647582220579018,1.0
800.0,11.0,25.37998226830492,25.20246329,0.36224599600212654,0.9899647133454218,1.0
800.0,11.333333333333334,28.637281817219275,29.04212835,0.36224599600212654,0.9899647133454218,1.0
800.0,11.666666666666666,32.31262737732439,32.08661837,0.36224599600212654,0.9899647133454218,1.0
800.0,12.0,20.61818333922935,20.94640965,0.3950689081904622,0.9828131624934718,1.0
800.0,12.333333333333334,23.520279557098743,23.14527968,0.3950689081904622,0.9828131624934718,1.0
800.0,12.666666666666666,26.830858050986453,25.22731547,0.3950689081904622,0.9828131624934718,1.0
800.0,13.0,30.607414423138138,30.78102513,0.3950689081904622,0.9828131624934718,1.0
800.0,13.333333333333334,34.91553702417959,34.01966729,0.3950689081904622,0.9828131624934718,1.0
800.0,13.666666666666666,39.83004604156507,40.65967358,0.3950689081904622,0.9828131624934718,1.0
804.0,0.0,18.85107540312771,19.07084975,0.3370664049093771,0.9787702279564392,1.0
804.0,0.3333333333333333,21.09266671738155,20.37497629,0.3370664049093771,0.9787702279564392,1.0
804.0,0.6666666666666666,23.600806836554217,24.05356867,0.3370664049093771,0.9787702279564392,1.0
804.0,1.0,26.40719121956003,25.16312984,0.3370664049093771,0.9787702279564392,1.0
804.0,1.3333333333333333,29.54728424904231,29.95687017,0.3370664049093771,0.9787702279564392,1.0
804.0,1.6666666666666667,33.060767396080884,31.35353905,0.3370664049093771,0.9787702279564392,1.0
804.0,2.0,36.99204067640131,36.63339922,0.3370664049093771,0.9787702279564392,1.0
804.0,2.3333333333333335,15.540683349205255,16.69723545,0.28896248362292687,0.9856144940842234,1.0
804.0,2.6666666666666665,17.11203719523512,17.12524308,0.28896248362292687,0.9856144940842234,1.0
804.0,3.0,18.842274203218036,18.68066883,0.28896248362292687,0.9856144940842234,1.0
804.0,3.3333333333333335,20.74745941109309,21.40297465,0.28896248362292687,0.9856144940842234,1.0
804.0,3.6666666666666665,22.845282229330802,22.62909858,0.28896248362292687,0.9856144940842234,1.0
804.0,4.0,25.155220684934978,24.97758383,0.28896248362292687,0.9856144940842234,1.0
804.0,4.333333333333333,27.6987222725292,26.99405851,0.28896248362292687,0.9856144940842234,1.0
804.0,4.666666666666667,30.49940309170809,30.54771797,0.28896248362292687,0.9856144940842234,1.0
804.0,5.0,33.583267119619165,34.17674496,0.28896248362292687,0.9856144940842234,1.0
804.0,5.333333333333333,18.176920036881224,20.76528766,0.3629090388774437,0.9021678247038895,1.0
804.0,5.666666666666667,20.514302772967312,20.91141857,0.3629090388774437,0.9021678247038895,1.0
804.0,6.0,23.152251173856236,22.76092466,0.3629090388774437,0.9021678247038895,1.0
804.0,6.333333333333333,26.12941518654369,25.88894975,0.3629090388774437,0.9021678247038895,1.0
804.0,6.666666666666667,29.489414781476825,29.28193043,0.3629090388774437,0.9021678247038895,1.0
804.0,7.0,33.28147905131185,33.75677237,0.3629090388774437,0.9021678247038895,1.0
804.0,7.333333333333333,21.139572844536854,21.56645309,0.36717315428327196,0.958742003026596,1.0
804.0,7.666666666666667,23.891860250513997,23.29496048,0.36717315428327196,0.958742003026596,1.0
804.0,8.0,27.002484412905677,25.11400164,0.36717315428327196,0.958742003026596,1.0
804.0,8.333333333333334,30.51809933692912,30.39424609,0.36717315428327196,0.958742003026596,1.0
804.0,8.666666666666666,34.491433191737634,34.81631618,0.36717315428327196,0.958742003026596,1.0
804.0,9.0,19.387743194680148,20.49210217,0.32783737780406896,0.974568381826579,1.0
804.0,9.333333333333334,21.626516948156656,21.3856848,0.32783737780406896,0.974568381826579,1.0
804.0,9.666666666666666,24.123810110979903,23.38838485,0.32783737780406896,0.974568381826579,1.0
804.0,10.0,26.90947486669692,25.92822,0.32783737780406896,0.974568381826579,1.0
804.0,10.333333333333334,30.016810539882822,29.85306751,0.32783737780406896,0.974568381826579,1.0
804.0,10.666666666666666,33.482961650147466,33.20645116,0.32783737780406896,0.974568381826579,1.0
804.0,11.0,37.34936193089696,37.94345664,0.32783737780406896,0.974568381826579,1.0
804.0,11.333333333333334,41.662229620568574,42.58416527,0.32783737780406896,0.974568381826579,1.0
804.0,11.666666666666666,46.47311994695959,52.54898079,0.32783737780406896,0.974568381826579,1.0
804.0,12.0,30.43624033,30.43624033,0.5472606396122884,1.0,1.0
804.0,12.333333333333334,36.527091850000005,36.52709185,0.5472606396122884,1.0,1.0
813.0,0.0,18.087109849344333,17.90576426,0.5144986559148771,0.9619160970626831,1.0
813.0,0.3333333333333333,21.470911670433836,21.79791506,0.5144986559148771,0.9619160970626831,1.0
813.0,0.6666666666666666,25.487767354732092,23.75772624,0.5144986559148771,0.9619160970626831,1.0
813.0,1.0,30.256110904852918,30.10405138,0.5144986559148771,0.9619160970626831,1.0
